job,marital,education,housing,loan,month,day_of_week,campaign,previous,cons.price.idx,cons.conf.idx,y,was_contacted_before,economic_index,is_risk,poutcome_success,is_cellular,age_group
technician,single,professional.course,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
management,married,university.degree,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,single,basic.9y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,married,university.degree,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
services,divorced,high.school,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,single,professional.course,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,single,high.school,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,single,high.school,no,yes,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,single,high.school,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,divorced,professional.course,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.4y,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,married,basic.6y,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,married,professional.course,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,married,high.school,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,married,high.school,yes,yes,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
management,married,basic.9y,no,yes,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,married,professional.course,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,high.school,no,yes,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,high.school,no,yes,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,single,basic.6y,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,married,high.school,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,divorced,basic.9y,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,university.degree,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,single,basic.6y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
self-employed,single,university.degree,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
student,single,university.degree,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
management,divorced,university.degree,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
self-employed,married,basic.4y,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
unemployed,married,high.school,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
management,divorced,university.degree,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
housemaid,married,basic.9y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
admin.,single,high.school,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
housemaid,single,high.school,yes,yes,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
blue-collar,married,basic.9y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
services,married,high.school,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.4y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
technician,single,basic.9y,no,no,may,mon,4,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
retired,married,professional.course,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.6y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,married,basic.4y,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,basic.9y,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,divorced,basic.9y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,divorced,basic.6y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
housemaid,married,basic.9y,yes,no,may,mon,3,0,93.994,-36.4,yes,0,0.9794346312378054,0,0,0,working_age
admin.,single,high.school,yes,yes,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
services,married,high.school,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
management,divorced,university.degree,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,high.school,yes,yes,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,divorced,professional.course,no,yes,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
blue-collar,married,basic.4y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,single,professional.course,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
self-employed,married,professional.course,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,divorced,high.school,no,yes,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,university.degree,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,divorced,high.school,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,university.degree,no,no,may,mon,4,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
services,single,high.school,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
blue-collar,divorced,high.school,no,yes,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
retired,married,professional.course,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
admin.,married,university.degree,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,high.school,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,basic.6y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
blue-collar,married,basic.9y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
housemaid,divorced,basic.4y,yes,yes,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,university.degree,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.4y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
management,divorced,university.degree,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,single,university.degree,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,high.school,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,professional.course,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
management,married,university.degree,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
admin.,single,basic.9y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
admin.,divorced,high.school,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
retired,married,basic.6y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.9y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,married,high.school,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
management,single,basic.9y,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,single,basic.6y,yes,yes,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,single,professional.course,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,married,basic.6y,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
technician,married,professional.course,yes,yes,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
housemaid,single,professional.course,no,no,may,mon,4,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,single,university.degree,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,high.school,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.9y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
admin.,married,high.school,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,single,high.school,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
management,married,high.school,yes,no,may,mon,5,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
self-employed,single,university.degree,no,yes,may,mon,5,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,married,high.school,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
entrepreneur,married,high.school,yes,no,may,mon,4,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,single,professional.course,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
blue-collar,single,high.school,yes,yes,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
management,married,university.degree,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
management,married,professional.course,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
services,single,high.school,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,basic.9y,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,university.degree,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
blue-collar,divorced,basic.4y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,married,high.school,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,divorced,professional.course,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,single,basic.9y,yes,no,may,mon,4,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
entrepreneur,married,university.degree,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.4y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.6y,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
technician,married,professional.course,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
management,married,university.degree,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,married,high.school,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,university.degree,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
unemployed,single,university.degree,no,no,may,mon,4,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,single,high.school,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.9y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,married,basic.4y,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
entrepreneur,married,basic.4y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
unemployed,divorced,high.school,no,no,may,tue,3,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
management,married,university.degree,yes,no,may,tue,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,married,high.school,yes,no,may,tue,3,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.4y,yes,no,may,tue,3,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
admin.,married,university.degree,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,married,university.degree,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
self-employed,married,high.school,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,divorced,basic.9y,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
management,divorced,high.school,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.9y,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.9y,no,yes,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,single,high.school,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,single,basic.9y,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,Students/early career
services,married,high.school,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.9y,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,married,basic.6y,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,single,university.degree,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,basic.9y,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,university.degree,yes,yes,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,single,basic.9y,no,no,may,tue,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,basic.9y,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
management,single,university.degree,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
student,single,high.school,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
management,married,basic.4y,yes,yes,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
management,married,basic.4y,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
self-employed,married,university.degree,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
housemaid,married,basic.6y,yes,yes,may,tue,4,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
admin.,single,university.degree,yes,yes,may,tue,1,0,93.994,-36.4,yes,0,0.9794346312378054,1,0,0,working_age
services,married,high.school,yes,no,may,tue,1,0,93.994,-36.4,yes,0,0.9794346312378054,0,0,0,working_age
retired,married,university.degree,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
management,married,high.school,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
admin.,married,university.degree,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,high.school,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,basic.9y,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,married,professional.course,no,no,may,tue,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,married,high.school,no,no,may,tue,3,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
blue-collar,divorced,basic.4y,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
self-employed,married,university.degree,yes,yes,may,tue,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.9y,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
services,single,high.school,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,married,high.school,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
blue-collar,married,high.school,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
unemployed,married,university.degree,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
blue-collar,married,basic.4y,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
entrepreneur,married,university.degree,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,divorced,basic.6y,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
admin.,married,high.school,yes,no,may,tue,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
services,married,high.school,no,yes,may,tue,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
admin.,married,high.school,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,married,basic.4y,no,yes,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.9y,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
retired,married,basic.4y,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
entrepreneur,married,basic.4y,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
blue-collar,married,basic.4y,yes,yes,may,tue,2,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
self-employed,single,basic.9y,yes,yes,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
admin.,married,high.school,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
services,married,high.school,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,single,university.degree,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.4y,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
entrepreneur,married,basic.4y,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
blue-collar,married,basic.4y,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
management,married,university.degree,no,no,may,tue,3,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
blue-collar,married,basic.4y,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,1,0,0,working_age
blue-collar,married,basic.9y,no,no,may,tue,2,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
management,married,basic.6y,no,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
technician,married,professional.course,yes,no,may,tue,1,0,93.994,-36.4,no,0,0.9794346312378054,0,0,0,working_age
